Country,Country_Code,Year,Electricity_Access_Pct,GDP_Current_USD,GDP_Growth_Pct,GDP_per_capita_USD,Imports_Pct_GDP,Manufacturing_Pct_GDP,Merchandise_Exports_USD,Merchandise_Imports_USD,Population
Philippines,PHL,2016,92.0,318627003016.731,7.14945675000752,2985.19564024046,35.1030624218713,19.5903031993868,56313000000.0,85935000000.0,106735719.0
Philippines,PHL,2017,93.0,328480736802.76,6.9309883258402,3038.12124959289,38.6160788880035,19.5002020558133,68713000000.0,101902000000.0,108119693.0
Philippines,PHL,2018,94.2,346841896587.313,6.34148557153473,3168.51036609727,41.9497929256998,19.0982471668147,67488000000.0,115119000000.0,109465287.0
Philippines,PHL,2019,95.3,376823402239.136,6.11852566221303,3400.78949767074,40.4589222469285,18.516454400296,70334000000.0,112909000000.0,110804683.0
Philippines,PHL,2020,96.4,361751145451.597,-9.51829474045297,3227.57910235199,32.966720992025,17.6581790478661,63879000000.0,90751000000.0,112081264.0
Philippines,PHL,2021,97.5,394087359848.11,5.71473313185116,3484.38593882819,37.7325748976525,17.6400846961045,74618000000.0,124367000000.0,113100950.0
Philippines,PHL,2022,94.8,404353369604.631,7.58098212785563,3548.06930572116,44.042282064966,17.2293794131524,78930000000.0,145867000000.0,113964338.0
Philippines,PHL,2023,98.0,437055627244.424,5.51894967862863,3804.08274131097,40.7831199703412,16.2303262947653,73527000000.0,133806000000.0,114891199.0
Philippines,PHL,2024,,461617509782.355,5.69201612823412,3984.8315387656,40.1120313737041,15.6771530992166,72984000000.0,134882000000.0,115843670.0
Poland,POL,2000,100.0,172953527033.013,4.65633252988236,4520.64100449111,33.5375012139652,15.9250946892848,31747000000.0,49029000000.0,38258629.0
Poland,POL,2001,100.0,191823200371.284,1.23374464400356,5015.23790036613,30.8212732632544,14.4024296292523,35998000000.0,50184000000.0,38248076.0
Poland,POL,2002,100.0,199694463255.567,1.90119437968586,5223.45178967082,32.1734007560509,14.1375374343365,41133000000.0,55299000000.0,38230364.0
Poland,POL,2003,99.9,218561225998.47,3.52337117234833,5720.81366178104,35.9747812061398,15.3918642448656,53762000000.0,68272000000.0,38204570.0
Poland,POL,2004,99.9,256268656145.134,5.09079546409544,6711.72715262967,36.9194069594885,16.5919693942106,75047000000.0,89696000000.0,38182222.0
Poland,POL,2005,99.8,306999913150.525,3.26082274679216,8043.92332253757,35.7860168147767,16.3645570843648,89437000000.0,101639000000.0,38165445.0
Poland,POL,2006,99.8,345897630736.173,6.20210710934373,9068.85528307627,40.0427623151275,16.532432747176,110780000000.0,126989000000.0,38141267.0
Poland,POL,2007,99.8,429715132137.503,6.7604478527626,11272.5293683383,42.2742826395837,16.6327568667345,140146000000.0,165710000000.0,38120560.0
Poland,POL,2008,99.8,535612030671.888,4.38377069274605,14048.5604672654,42.9059088559607,16.5077389592063,170458000000.0,208804000000.0,38125759.0
Poland,POL,2009,100.0,440891472247.096,2.61512859291683,11556.3026866026,37.9645460598818,16.6765529453841,136503000000.0,149459000000.0,38151603.0
Poland,POL,2010,100.0,478111630683.514,3.16892748258036,12567.7317676382,42.3336454756702,16.1698747962404,159724000000.0,178049000000.0,38042794.0
Poland,POL,2011,100.0,527848543023.469,5.25546256612796,13867.6669408192,44.6054983103518,16.1389060287032,188696000000.0,210597000000.0,38063255.0
Poland,POL,2012,100.0,498148649702.66,1.51178167644575,13087.420943321,44.8070016680619,16.5564693800308,185374000000.0,199060000000.0,38063164.0
Poland,POL,2013,100.0,518179836405.36,0.684240607051805,13621.9023794031,44.6502190786485,15.5581865074907,204984000000.0,207607000000.0,38040196.0
Poland,POL,2014,100.0,542134167178.627,3.92050862390032,14262.2841914116,45.8133476787599,16.9081122802504,220052000000.0,223556000000.0,38011735.0
Poland,POL,2015,100.0,480054118583.367,4.43176700264478,12637.5220324406,45.0937905484415,17.6693391336256,199124000000.0,196473000000.0,37986412.0
Poland,POL,2016,100.0,473259583969.643,3.03117767594847,12464.0110508476,46.9594739437073,18.2752041844413,203817000000.0,199506000000.0,37970087.0
Poland,POL,2017,100.0,528356676667.211,5.15245773325907,13913.3402919927,48.8733676676502,16.8858634359557,234364000000.0,233812000000.0,37974826.0
Poland,POL,2018,100.0,594616687350.017,6.2458584723942,15658.2120316794,50.2098867240303,16.4851063076839,263569000000.0,268959000000.0,37974750.0
Poland,POL,2019,100.0,602683770144.88,4.58045817256199,15874.5220531254,48.9681403361987,16.6614878848919,266595000000.0,265282000000.0,37965475.0
Poland,POL,2020,100.0,605914237903.742,-2.03556882399977,16150.9304813473,46.8252057104188,16.2083685829628,273835000000.0,261626000000.0,37515748.0
Poland,POL,2021,100.0,689170230665.35,6.92718266052501,18635.5104895754,53.836306949643,17.3006156636927,340634000000.0,342075000000.0,36981559.0
Poland,POL,2022,100.0,695607470875.276,5.25545697386036,18891.2121169279,60.6688166147992,17.6513214118709,360542000000.0,381187000000.0,36821749.0
Poland,POL,2023,100.0,812451193396.143,0.249610834017872,22145.2660647429,52.1436640222717,17.4578672165103,381517000000.0,370076000000.0,36687353.0
Poland,POL,2024,,917767106146.761,3.02841630700273,25103.565661423,48.1796294552629,16.0769928111431,380064000000.0,379314000000.0,36559233.0
Russian Federation,RUS,2000,97.8,259710142196.943,10.0000668136515,1771.59411621094,24.0334657318409,,105033000000.0,44862000000.0,146596869.0
Russian Federation,RUS,2001,97.9,306602070620.5,5.10005122572568,2100.3525390625,24.2173650683869,,101884000000.0,53764000000.0,145976482.0
Russian Federation,RUS,2002,97.9,345470494417.863,4.69999190914258,2377.52954101563,24.432851668898,15.1934447901759,107301000000.0,60966000000.0,145306497.0
Russian Federation,RUS,2003,97.9,430347420184.885,7.29995234528189,2975.123046875,23.8782872318208,14.3673346864676,135929000000.0,76070000000.0,144648618.0
Russian Federation,RUS,2004,98.0,591016690732.385,7.19994786954857,4102.36474609375,22.1639613429458,15.2165071849086,183207000000.0,97382000000.0,144067316.0
Russian Federation,RUS,2005,98.0,764015973481.11,6.39996544799469,5323.455078125,21.5101825254241,15.6802236675119,243798000000.0,125434000000.0,143518814.0
Russian Federation,RUS,2006,98.1,989932071352.543,8.20006825456321,6920.19970703125,21.0029264232898,15.2912276564636,303551000000.0,164281000000.0,143049637.0
Russian Federation,RUS,2007,98.2,1299703478481.65,8.49997776916511,9101.2392578125,21.5420622609236,15.1146322628327,354403000000.0,223486000000.0,142805114.0
Russian Federation,RUS,2008,98.3,1660848058303.11,5.19996926404957,11635.2841796875,22.072905707322,14.9331548589743,471606000000.0,291861000000.0,142742366.0
Russian Federation,RUS,2009,98.4,1222645900055.7,-7.79999391271275,8562.82421875,20.496959823666,12.8979714243795,303388000000.0,191803000000.0,142785348.0
Russian Federation,RUS,2010,99.3,1524916715223.95,4.49999999920672,10674.990234375,21.1399447022831,12.8154704732559,400630000000.0,248634000000.0,142849468.0
Russian Federation,RUS,2011,99.2,2045922753398.04,4.30002918567749,14305.33203125,19.9800379279369,11.4709337154407,522011000000.0,323831000000.0,143018195.0
Russian Federation,RUS,2012,100.0,2208293553878.42,4.02408615746921,15401.8515625,20.2440700464294,11.4152854387593,529256000000.0,335446000000.0,143378447.0
Russian Federation,RUS,2013,100.0,2292470078346.22,1.75542214874298,15941.4482421875,20.441812574244,11.0573063367208,521836000000.0,341269000000.0,143805638.0
Russian Federation,RUS,2014,100.0,2059241589895.01,0.736267221765672,14055.47265625,20.6902442110591,11.3355804143996,496807000000.0,307877000000.0,144237223.0
Russian Federation,RUS,2015,95.5,1363482182197.71,-1.97271922580408,9277.7138671875,20.6559598687647,12.3830188656764,341419000000.0,193019000000.0,144640716.0
Russian Federation,RUS,2016,99.4,1276786350881.14,0.193690071260534,8663.158203125,20.6636368626929,11.700279102879,281710000000.0,191493000000.0,145015460.0
Russian Federation,RUS,2017,100.0,1574199360089.0,1.82579006401834,10658.9130859375,20.7856433573743,12.3127721301087,352943000000.0,238384000000.0,145293260.0
Russian Federation,RUS,2018,100.0,1657328773461.31,2.80724541059601,11211.8876953125,20.7876435683221,12.8198832505149,443914000000.0,248856000000.0,145398106.0
Russian Federation,RUS,2019,99.8,1693115002708.32,2.19807571335009,11447.701171875,20.7953229819275,12.9692072844848,419721000000.0,253876000000.0,145453291.0
Russian Federation,RUS,2020,99.9,1493075894362.14,-2.65365450102773,10108.3271484375,20.4447226915578,13.4028136833178,333530000000.0,240088000000.0,145245148.0
Russian Federation,RUS,2021,100.0,1829186719575.1,5.86649177292595,12425.029296875,20.5837759257711,13.1326683991037,494161000000.0,301046000000.0,144746762.0
Russian Federation,RUS,2022,100.0,2291612121334.64,-1.43588213859842,15619.6142578125,15.0624830768008,13.2415352054384,592075000000.0,276511000000.0,144236933.0
Russian Federation,RUS,2023,100.0,2071505725030.58,4.08252481259281,14159.3876953125,18.3416144566506,12.7464592884783,424749000000.0,303086000000.0,143826130.0
Russian Federation,RUS,2024,,2173835806671.66,4.34437475491529,14889.0185546875,17.5915644825897,13.2536575793102,433092000000.0,300124000000.0,143533851.0
South Africa,ZAF,2000,72.4,151752757215.309,4.20000000067826,3217.84693448467,21.8164184247158,18.968266431053,29983000000.0,29695000000.0,47159719.0
South Africa,ZAF,2001,70.2,135429905922.526,2.70000000019104,2847.15191945908,22.8142845512603,19.0369578655221,29258000000.0,28248000000.0,47566800.0
South Africa,ZAF,2002,76.7,129087556612.449,3.70037440406668,2688.23676032806,25.0343344117566,19.0721822951943,29723000000.0,29267000000.0,48019415.0
South Africa,ZAF,2003,78.8,197018965308.697,2.94907546754213,4062.21755993786,21.8085892075755,18.502111880883,36482000000.0,39748000000.0,48500348.0
South Africa,ZAF,2004,80.6,255806908594.573,4.55455990721774,5221.46333731721,22.8860564383387,17.9898145212371,46146000000.0,53466000000.0,48991421.0
South Africa,ZAF,2005,80.8,288867217196.534,5.27705197295467,5836.87663325127,23.8280169054893,17.3705797296878,51626000000.0,62304000000.0,49490033.0
South Africa,ZAF,2006,80.7,303858675363.643,5.60380645895889,6077.38293388876,27.6698913924026,15.5955245517406,58175000000.0,78715000000.0,49998277.0
South Africa,ZAF,2007,82.0,333077117253.684,5.36047405394162,6591.85535960564,29.166174743045,15.4419248277389,69784000000.0,88450000000.0,50528584.0
South Africa,ZAF,2008,81.9,316131258616.309,3.1910438863288,6184.75474328399,33.7198501285556,15.6086910770333,80782000000.0,101640000000.0,51114599.0
South Africa,ZAF,2009,82.6,329754060647.129,-1.53808913525583,6374.70560042992,24.6047888395564,14.5078043632622,61677000000.0,74054000000.0,51728516.0
South Africa,ZAF,2010,82.8,417363822801.713,3.03973288127956,7973.47195771517,24.6226695358778,13.8595736133129,91347000000.0,96835000000.0,52344051.0
South Africa,ZAF,2011,83.6,458199494830.834,3.16855627858818,8646.05571071635,26.9382019655219,12.861770015896,108815000000.0,124430000000.0,52995205.0
South Africa,ZAF,2012,85.2,434400545085.811,2.39623238465745,8076.97678479741,28.4434679995666,12.4825918463265,99606000000.0,127154000000.0,53782567.0
South Africa,ZAF,2013,85.2,400886013595.573,2.48546800826588,7331.65467384919,30.4957473096901,12.3667757766351,96153000000.0,126330000000.0,54678791.0
South Africa,ZAF,2014,85.9,381198869776.106,1.41382645223793,6856.73137092522,30.4989547517121,12.4807113856549,93043000000.0,121950000000.0,55594838.0
South Africa,ZAF,2015,85.3,346709790458.563,1.32186223678229,6112.27382485974,29.0130377322327,12.5179444713924,81002000000.0,104651000000.0,56723537.0
South Africa,ZAF,2016,83.9,323585509674.481,0.664552307858116,5651.20585165749,27.7051693349827,12.4836443520042,76214000000.0,91692000000.0,57259551.0
South Africa,ZAF,2017,84.4,381448814653.456,1.15794695181735,6618.33508255701,26.1958560481525,12.5127045016941,88947000000.0,101576000000.0,57635162.0
South Africa,ZAF,2018,84.7,405260723892.517,1.55678384721676,6914.1780318076,26.9885079767917,12.4570332833175,93970000000.0,113971000000.0,58613001.0
South Africa,ZAF,2019,85.0,389330032224.269,0.25993557687633,6533.71121032856,26.6958670030255,12.4008912661528,90016000000.0,107539000000.0,59587885.0
South Africa,ZAF,2020,90.0,337974655408.055,-6.1689177146757,5580.60383075189,23.1837449200214,11.725046778088,85834000000.0,84062000000.0,60562381.0
South Africa,ZAF,2021,89.3,419986284375.368,4.85864865060148,6828.75624590017,24.9731031225938,12.0775538850278,123572000000.0,113989000000.0,61502603.0
South Africa,ZAF,2022,86.5,407596043067.885,2.05813661692193,6534.24867783397,31.4076940859128,12.4454055010392,122901000000.0,136207000000.0,62378410.0
South Africa,ZAF,2023,87.7,381440724491.232,0.80610455095804,6034.27208964673,32.4260632183892,12.9800055529093,110855000000.0,130747000000.0,63212384.0
South Africa,ZAF,2024,,401144998373.585,0.534843531905139,6267.186814093,29.8548634083947,12.7973009661441,110076000000.0,123469000000.0,64007187.0
Sweden,SWE,2000,100.0,262903560280.282,4.63112136551369,29632.5890811623,38.2267335056201,19.858143662235,87132000000.0,72880000000.0,8872109.0
Sweden,SWE,2001,100.0,242497797484.776,1.36080642694121,27259.3174300217,37.6696753093281,18.9690208816409,75645000000.0,63200000000.0,8895960.0
Sweden,SWE,2002,100.0,267371907446.776,2.27772867861897,29957.7776664916,35.9236498661188,18.6122752817728,81499000000.0,66955000000.0,8924958.0
Sweden,SWE,2003,100.0,334072443515.576,1.88102769675844,37292.2419727801,34.9921337375667,17.8650778667437,102104000000.0,83540000000.0,8958229.0
Sweden,SWE,2004,100.0,384545442175.019,4.17958419343711,42758.0048564929,36.0169512517047,17.1592852901607,123267000000.0,100433000000.0,8993531.0
Sweden,SWE,2005,100.0,391688455928.597,2.79313782840156,43378.4077394363,38.8363060434344,16.9320292559906,130962000000.0,111697000000.0,9029572.0
Sweden,SWE,2006,100.0,422528394459.353,4.67607488877992,46531.3762240485,40.731913626917,16.8396846318154,147793000000.0,127547000000.0,9080505.0
Sweden,SWE,2007,100.0,490047789548.441,3.22486814096095,53568.3057787832,41.8229027500389,16.8640469063006,168817000000.0,153226000000.0,9148092.0
Sweden,SWE,2008,100.0,514614100832.941,-0.923113250067971,55817.1759726485,43.7942694198751,15.5566555705358,183327000000.0,168503000000.0,9219637.0
Sweden,SWE,2009,100.0,434311714442.499,-4.25561384207619,46707.6425044751,38.4991885106953,13.7785619416781,130781000000.0,119876000000.0,9298515.0
Sweden,SWE,2010,100.0,492750897239.447,5.75076477579255,52542.5759090299,40.2144550183387,14.9200876020762,158549000000.0,148946000000.0,9378126.0
Sweden,SWE,2011,100.0,570538581144.45,3.16388567406926,60379.4814599322,40.9766258360399,14.7658035471118,186963000000.0,177026000000.0,9449213.0
Sweden,SWE,2012,100.0,549739674655.127,-0.414397702454409,57749.5615420853,40.464492501668,14.075787455749,172345000000.0,164436000000.0,9519374.0
Sweden,SWE,2013,100.0,584125353119.18,1.13766671801426,60843.9888799369,38.9039773181224,13.3620553717027,167550000000.0,160609000000.0,9600379.0
Sweden,SWE,2014,100.0,577727767303.596,2.29577238758284,59583.4584491714,40.3642486526362,13.0439345797552,164645000000.0,162211000000.0,9696110.0
Sweden,SWE,2015,100.0,501602351911.6,4.38824673608589,51188.1652120493,40.4616141676452,13.7574995225643,140023000000.0,138398000000.0,9799186.0
Sweden,SWE,2016,100.0,513058312950.939,2.13117914731151,51703.5088332851,40.5144007206336,13.5121304151952,139290000000.0,141021000000.0,9923085.0
Sweden,SWE,2017,100.0,535172356784.769,1.88282184966646,53210.2233318965,42.1515616878618,13.3499842845446,152920000000.0,154215000000.0,10057698.0
Sweden,SWE,2018,100.0,549649344043.182,1.7702553546772,54018.4554391861,44.4678627588174,13.4279172772114,165968000000.0,170605000000.0,10175214.0
Sweden,SWE,2019,100.0,530894124494.418,2.60823012869524,51648.9892820514,44.4624806477579,13.1846571322397,160576000000.0,158971000000.0,10278887.0
Sweden,SWE,2020,100.0,544265668451.678,-1.93379704032216,52568.5726980146,40.187218660823,12.6551436257382,155496000000.0,149985000000.0,10353442.0
Sweden,SWE,2021,100.0,631693331300.776,5.2258643028773,60647.5416365347,43.626000413455,12.8992240335489,189524000000.0,187108000000.0,10415811.0
Sweden,SWE,2022,100.0,575071237640.921,1.25543620445816,54836.8907235124,52.7996884678965,13.686213930746,197736000000.0,203086000000.0,10486941.0
Sweden,SWE,2023,100.0,578990915246.07,-0.204061304891439,54950.2834725622,52.4238314737936,13.3941389054248,197469000000.0,193138000000.0,10536632.0
Sweden,SWE,2024,,603715224265.798,0.820071806703865,57117.4877440616,51.5735105080172,13.0043168773902,195790000000.0,189158000000.0,10569709.0
United States,USA,2000,100.0,10250947997000.0,4.07758575682804,36329.9560727102,14.4102184542572,15.1150749906589,781918000000.0,1259300000000.0,282162411.0
United States,USA,2001,100.0,10581929774000.0,0.955538348341605,37133.623113437,13.2637338366067,13.9193094025158,729100000000.0,1179180000000.0,284968955.0
United States,USA,2002,100.0,10929112955000.0,1.70044732643726,37997.7596573051,13.1549925956457,13.4528776402421,693103000000.0,1200230000000.0,287625193.0
United States,USA,2003,100.0,11456442041000.0,2.79560596320081,39490.2749557007,13.5916543236323,13.3165117541749,724771000000.0,1303050000000.0,290107933.0
United States,USA,2004,100.0,12217193198000.0,3.84777169556921,41724.6316287624,14.8193121829029,13.1741810816537,814875000000.0,1525680000000.0,292805298.0
United States,USA,2005,100.0,13039199193000.0,3.48354993555606,44123.4070679055,15.65649830011,12.9833195194137,901082000000.0,1732706000000.0,295516599.0
United States,USA,2006,100.0,13815586948000.0,2.78453963650701,46302.0008800056,16.3338916290247,12.990722665314,1025967000000.0,1918077000000.0,298379912.0
United States,USA,2007,100.0,14474226905000.0,2.00385829784946,48050.2237771135,16.5482275199969,12.7697566103618,1148199000000.0,2020403000000.0,301231207.0
United States,USA,2008,100.0,14769857911000.0,0.113587249881704,48570.0459804586,17.4419484298585,12.2167302006078,1287442000000.0,2169487000000.0,304093966.0
United States,USA,2009,100.0,14478064934000.0,-2.57650022958367,47194.9433547336,13.8273105496213,11.6987895946123,1056043000000.0,1605296000000.0,306771529.0
United States,USA,2010,100.0,15048964444000.0,2.69519257744442,48642.6100179312,15.8785344260197,11.9060850975322,1278495000000.0,1969184000000.0,309378227.0
United States,USA,2011,100.0,15599728123000.0,1.56440685763506,50024.868799398,17.2790190876841,11.9472468321556,1482508000000.0,2266024000000.0,311839461.0
United States,USA,2012,100.0,16253972230000.0,2.28911338669843,51708.4011556577,17.0377859689502,11.8575606302731,1545703000000.0,2336524000000.0,314339099.0
United States,USA,2013,100.0,16843190993000.0,2.11783009790057,53179.0127634561,16.4242927670279,11.7981164603897,1579593000000.0,2329060000000.0,316726282.0
United States,USA,2014,100.0,17550680174000.0,2.52381981363968,54973.4207515712,16.4520404415866,11.6554754899495,1620532000000.0,2412547000000.0,319257560.0
United States,USA,2015,100.0,18206020741000.0,2.94555045484053,56572.9188996063,15.351745665684,11.6623134302954,1502572000000.0,2315301000000.0,321815121.0
United States,USA,2016,100.0,18695110842000.0,1.81945147788167,57638.1018367192,14.6499800035794,11.2236379165299,1451011000000.0,2250154000000.0,324353340.0
United States,USA,2017,100.0,19477336549000.0,2.45762229852507,59635.0984397965,15.0512827697199,11.2588564739494,1546273000000.0,2408476000000.0,326608609.0
United States,USA,2018,100.0,20533057312000.0,2.96650506901305,62499.8744390068,15.2493900563462,11.348073930706,1663982000000.0,2614221000000.0,328529577.0
United States,USA,2019,100.0,21380976119000.0,2.58382533412825,64746.4506778863,14.5768882704583,11.0580367745651,1643161000000.0,2567445000000.0,330226227.0
United States,USA,2020,100.0,21060473613000.0,-2.16302914036166,63515.9491807833,13.1874574667002,10.6290647168458,1424935000000.0,2406932000000.0,331577720.0
United States,USA,2021,100.0,23315080560000.0,6.05505293244555,70205.050916026,14.6491408906374,10.7103708073141,1754300000000.0,2935314000000.0,332099760.0
United States,USA,2022,100.0,25604848907611.0,2.51237531986017,76657.2488844403,15.529535106212,,2065157000000.0,3371751000000.0,334017321.0
United States,USA,2023,100.0,27292170793214.4,2.88755600749487,81032.262117545,14.1059171480679,,2018059000000.0,3168237000000.0,336806231.0
United States,USA,2024,,28750956130731.2,2.79300127716779,84534.0407841548,14.2711775613413,,2065131000000.0,3359385000000.0,340110988.0
